Timestamp,Camelina01 - Weight (g),Camelina02 - Weight (g),Camelina03 - Weight (g),Camelina05 - Weight (g),Camelina06 - Weight (g),Camelina07 - Weight (g),Camelina08 - Weight (g),Camelina09 - Weight (g),Camelina10 - Weight (g),Camelina11 - Weight (g),Camelina12 - Weight (g),Camelina13 - Weight (g),Camelina14 - Weight (g),Camelina15 - Weight (g),Camelina16 - Weight (g),Camelina18 - Weight (g),Camelina19 - Weight (g),Camelina20 - Weight (g),Camelina21 - Weight (g),Camelina22 - Weight (g),Camelina23 - Weight (g),Camelina24 - Weight (g),Camelina25 - Weight (g),Camelina26 - Weight (g),Camelina27 - Weight (g),Camelina28 - Weight (g),Camelina29 - Weight (g),Camelina30 - Weight (g),Camelina31 - Weight (g),Camelina32 - Weight (g),Camelina33 - Weight (g),Camelina34 - Weight (g),Camelina35 - Weight (g),Camelina36 - Weight (g),Camelina37 - Weight (g),Camelina38 - Weight (g),Camelina39 - Weight (g),Camelina40 - Weight (g),Camelina41 - Weight (g),Camelina42 - Weight (g),Camelina43 - Weight (g),Camelina44 - Weight (g),Camelina45 - Weight (g),Camelina46 - Weight (g),Camelina47 - Weight (g),Camelina48 - Weight (g),Camelina49 - Weight (g),Camelina50 - Weight (g)
2025-10-02T05:48:00,6849.6,6823.4,6835.71,6520.17,6659.94,6482.55,6516.14,6657.06,6847.01,6542.58,6796.68,6296.44,6577.72,6482.9,6518.96,6868.6,6919.94,6525.6,6723,6654.43,6382.64,6444.84,6419.84,6537.53,6739.66,6524.44,6845.19,6844.86,6600.96,6217.56,6467.51,6460.07,6691.87,6580.35,6874.31,6847.37,6560.77,6640.95,6718.59,6579.67,6610.74,6791.39,6885.52,6688.95,6763.94,6444.31,6284.11,6407.02
2025-10-02T05:51:00,6848.93,6821.77,6834.12,6518.66,6657.46,6481.85,6514.56,6654.17,6845.97,6542.7,6794.95,6295.98,6576.07,6481.52,6516.88,6867.77,6919.37,6525.18,6722.05,6654.97,6383.53,6444.46,6420.03,6538.54,6739.22,6523.38,6843.52,6845.12,6601.14,6219.04,6467.45,6460.64,6690.92,6579.02,6873.81,6846.81,6560.92,6639.95,6718.96,6578.64,6609.18,6789.98,6886.4,6689.56,6763.31,6444.56,6284.34,6408.06
2025-10-02T05:54:00,6847.52,6820.54,6832.22,6517.61,6657.75,6480.86,6515.21,6654.72,6843.11,6541.1,6795.74,6296.07,6572.91,6484.21,6517.93,6866.18,6917.74,6525.22,6721.44,6655.09,6382.37,6445.67,6418.99,6537.73,6738.26,6522.78,6842.8,6844.85,6600.36,6217.87,6465.85,6459.12,6690.39,6578.17,6873.63,6846.75,6561.37,6639.87,6718.02,6574.02,6608.72,6789.99,6887.82,6689.94,6762.49,6444.71,6287.08,6407.5
2025-10-02T05:57:00,6847.78,6820.56,6832.51,6519.35,6657.53,6481.5,6516.46,6653.53,6844.91,6539,6794.69,6296.31,6574.76,6484.11,6517.04,6866.02,6917.88,6524.42,6721.5,6655.65,6380.47,6444.99,6415.63,6537.17,6738.14,6523.13,6842.62,6842.57,6601.27,6216.85,6466.01,6459.84,6689.48,6578.05,6872.28,6844.56,6558.69,6639.54,6718.01,6577.01,6607.68,6788.64,6884.17,6688.65,6763.35,6444.96,6281.09,6407.89
2025-10-02T06:00:00,6846.12,6820.38,6834.03,6517.84,6660.79,6480.56,6514.17,6653.68,6840.5,6541.63,6793.45,6295.44,6575.32,6481.99,6517.85,6864.35,6917.15,6523.95,6721.44,6655.26,6381.85,6444.63,6417.1,6536.23,6739.26,6520.34,6841.75,6842.5,6599.38,6218.55,6466.43,6459.9,6688.97,6576.41,6871.69,6845.15,6559.72,6639.76,6717.43,6570.51,6607.75,6789.29,6881.12,6688.36,6763.15,6444.15,6282.1,6408.39
2025-10-02T06:03:00,6847.88,6818.61,6831.92,6518.15,6656.58,6480.12,6515.24,6651.69,6842.56,6538.96,6791.48,6295.27,6573.56,6482.33,6515.83,6864.14,6916.63,6523.98,6720.48,6653.43,6381.92,6444.06,6417.53,6537.13,6734.94,6521.71,6841.32,6841.62,6599.03,6215.32,6464.67,6458.67,6688.63,6577.29,6871.15,6846.14,6558.75,6639.6,6716.38,6575.55,6605.14,6787.04,6882.68,6686.98,6761.26,6443.64,6283.59,6406.99
2025-10-02T06:06:00,6844.49,6817.71,6832.56,6513.95,6658.61,6480.5,6516.2,6651.25,6842.33,6537.75,6792.31,6295.24,6575.38,6483.24,6516.64,6862.25,6913.51,6522.89,6718.41,6652.15,6380.89,6443.62,6419.41,6535.71,6735.41,6519.68,6840.62,6841.63,6598.99,6218.81,6464.79,6458.68,6687.88,6575.61,6870.18,6843.01,6559.32,6639.13,6716.67,6575.49,6605.38,6786.54,6880.2,6685.8,6759.5,6443.63,6281.42,6407.21
2025-10-02T06:09:00,6846.66,6816.62,6829.88,6516.99,6654.21,6479.21,6512.98,6649.18,6842.21,6535.9,6791.06,6294.53,6575.32,6483,6516.51,6861.66,6914.16,6522.25,6719.55,6653.82,6381.35,6444.14,6417.5,6536.44,6734.86,6519.65,6839.12,6840,6598.89,6215.23,6464.61,6458.53,6687.31,6575.4,6870.37,6842.09,6558.06,6637.63,6716.27,6574.64,6604.55,6784.68,6880.26,6685.55,6760.43,6441.16,6281.89,6405.73
2025-10-02T06:12:00,6843.78,6816.61,6830.44,6518.29,6656.95,6479.73,6513.76,6649.21,6841.19,6537.08,6789.83,6293.56,6572.52,6482.09,6514.37,6860.61,6912.38,6520.38,6718.79,6651.91,6381.16,6443.4,6416.34,6535.9,6731.19,6517.65,6838.81,6838.91,6598.74,6217.57,6464.45,6457.15,6686.53,6575,6869.35,6841.59,6557.73,6638.46,6715.36,6577.07,6603.65,6785.08,6878.18,6684.6,6759.24,6441.01,6281.19,6405.27
2025-10-02T06:15:00,6843.91,6815.13,6828.36,6514.14,6649.99,6479.04,6511.89,6648.72,6841.38,6534.26,6790.87,6293.97,6569.49,6478.86,6513.68,6860.44,6913.12,6519.71,6715.71,6652.1,6379.89,6443.55,6417.42,6536.19,6731.37,6517.97,6837.42,6837.64,6598.15,6214.46,6463.49,6457.73,6685.79,6574.82,6868.13,6841.38,6557.85,6638.32,6715.02,6575.05,6603.57,6783.99,6877.39,6684.69,6761.39,6442.86,6281.35,6405.15
2025-10-02T06:18:00,6845.01,6814.45,6829.29,6513.92,6651.44,6478.33,6510.7,6646.03,6840.66,6532.97,6788.78,6293.98,6573.05,6481.05,6515.56,6859.54,6913.26,6519.58,6716.81,6652.1,6377.17,6442.64,6416.86,6536.66,6730.43,6518.67,6837.29,6836.84,6597.19,6210.08,6463.41,6456.76,6685.32,6573.36,6867.36,6839.59,6557.04,6637.07,6714.51,6575.21,6601.98,6780.9,6878.02,6683.74,6759.01,6442.97,6281.67,6404.88
2025-10-02T06:21:00,6841.18,6813.67,6828.08,6514.23,6655.91,6478.79,6511.89,6645.92,6837.86,6533.86,6788.6,6292.94,6573.35,6481.23,6515.92,6858.86,6911.32,6518.33,6716.12,6650.75,6377.38,6442.78,6415.01,6534.74,6729.46,6518.27,6836.77,6836.58,6595.76,6213.97,6463.85,6455.93,6685.71,6572.6,6866.02,6839.41,6557.28,6636.48,6714.1,6571.94,6600.74,6780.64,6875.39,6682.84,6759.22,6441.63,6280,6405.23
2025-10-02T06:24:00,6840.07,6813.99,6828.64,6512.99,6652.81,6477.58,6511.74,6646.39,6838.38,6534.15,6787.72,6292.45,6570.98,6482.8,6513.27,6858.49,6910.33,6517.36,6714.4,6651.03,6377.49,6441.32,6414.68,6533.4,6731.19,6517.6,6836.55,6836.93,6596.22,6212.73,6462.87,6455.84,6684.7,6572.91,6866.18,6838.55,6557.13,6637.41,6714.47,6571.85,6601.5,6781.9,6874.7,6682.19,6759.57,6441.21,6279.27,6404.39
2025-10-02T06:27:00,6840.34,6811.56,6827.09,6515.19,6654.44,6478.02,6513.08,6645.21,6836.88,6533.99,6787.49,6292.13,6573.1,6479.41,6513.88,6857.69,6909.27,6516.66,6714.25,6650.23,6377.04,6441.49,6414.22,6534.71,6725.73,6513.67,6835.33,6835.06,6595.7,6213.55,6462.53,6454.56,6684.4,6572.22,6865.49,6837.28,6557.05,6636.12,6713.68,6570.62,6599.03,6779.82,6874.97,6681.29,6759.04,6441.66,6278.58,6405.27
2025-10-02T06:30:00,6838.19,6811.16,6826.12,6512.52,6652.24,6478.04,6510.78,6645.08,6837.76,6530.78,6785.56,6292.17,6570.19,6480.51,6514.77,6857.28,6908.53,6515.96,6712.52,6651.05,6375.57,6441.13,6414.29,6533.58,6727.37,6515.99,6835.37,6834.66,6595.29,6215.03,6463.07,6455.64,6683.75,6570.85,6864.78,6836.99,6556.36,6635.84,6713.95,6572.13,6598.45,6780.14,6873.03,6680.25,6758.16,6440.64,6278.32,6403.76
2025-10-02T06:33:00,6839.39,6810.67,6826.38,6513.7,6653.37,6477.77,6511.2,6644.11,6836.95,6528.53,6786.06,6290.87,6572.39,6479.85,6514.58,6855.4,6907.77,6515.38,6712.37,6650.11,6375.96,6440.88,6412.41,6533.61,6725.53,6512.33,6834.83,6833.77,6595.03,6215.51,6463.25,6454.18,6682.81,6570.23,6863.78,6836.34,6555.96,6634.99,6712.51,6570.85,6598.27,6779.06,6872.32,6679.45,6757.6,6439.59,6278.76,6403.45
2025-10-02T06:36:00,6841.2,6810.98,6825.62,6513.57,6653.96,6476.46,6510.63,6641.3,6833.37,6527.01,6784.14,6288.83,6572.57,6476.52,6514,6855.52,6905.71,6514.97,6711.86,6649.56,6378.34,6440.2,6413.71,6532.77,6725.46,6510,6834.4,6833.16,6594.37,6215.55,6461.58,6454.46,6682.09,6570.48,6864.44,6835.41,6555.54,6635.17,6712.42,6568.87,6597.26,6776.74,6871.83,6679.65,6758.13,6439.03,6278.42,6404.11
2025-10-02T06:39:00,6837.42,6810.51,6824.23,6512.08,6649.56,6476.67,6510.73,6642.77,6833.85,6526.33,6783.66,6290.75,6571.95,6476.26,6512.55,6854.76,6905.4,6514.45,6710.8,6649.89,6376.23,6439.74,6412.52,6532.79,6723.69,6512.07,6833.14,6831.48,6592.68,6213.25,6460.69,6453.8,6682.1,6570.06,6862.39,6833.93,6554.48,6635.57,6711.92,6569.38,6596.68,6777.25,6869.05,6678.91,6755.73,6440.06,6278.21,6403.48
2025-10-02T06:42:00,6837.47,6808.12,6825.8,6512.87,6653.39,6476.39,6510.06,6640.28,6830.73,6527.39,6783.33,6290.35,6570.94,6476.21,6514.56,6852.73,6905.72,6513.73,6710.37,6649.21,6375.61,6439.83,6412.55,6531.56,6722.38,6511.85,6832.65,6830.77,6593.5,6210.07,6460.59,6452.71,6681.18,6569.19,6861.81,6832.79,6555.48,6633.96,6712.09,6566.42,6593.84,6776.72,6868.45,6676.15,6755.19,6437.39,6277.07,6403.45
2025-10-02T06:45:00,6837.82,6807.47,6822.58,6514,6649.24,6476.52,6509.71,6639.52,6834.45,6524.54,6782.75,6287.39,6568.27,6475.92,6510.87,6851.2,6902.4,6512.91,6710.7,6647.3,6377.8,6439.48,6411.54,6532.17,6721.48,6504.84,6832.21,6831.49,6591.98,6216.31,6460.63,6452.05,6680.92,6568.4,6860.9,6832.02,6555.63,6633.87,6711.58,6571.24,6594.38,6775.54,6868.13,6677.16,6755.28,6436.07,6276.09,6402.22
2025-10-02T06:48:00,6836.58,6805.25,6824.3,6511.95,6655.13,6476.62,6509.96,6638.51,6832,6525.23,6781.95,6288.79,6566.86,6478.3,6512.54,6851.93,6904.68,6512.75,6708.41,6648.34,6374.98,6438.3,6411.99,6533.39,6721.69,6508.51,6830.35,6830.73,6592.24,6211.75,6459.15,6452.4,6679.15,6567.15,6859.79,6830.72,6554.27,6633.25,6710.52,6570.87,6593.02,6773.4,6868.75,6673.58,6756.06,6438.36,6275.83,6400.79
2025-10-02T06:51:00,6834.52,6807.2,6823.94,6512.95,6654.29,6475.97,6510.06,6637.86,6828.67,6524.13,6781.6,6288.51,6574.07,6477.26,6513.2,6850.31,6901.96,6512.36,6708.78,6647.42,6373,6438.27,6411.09,6531.68,6719.77,6508.52,6830.33,6828.48,6590.52,6211.16,6459.58,6451.9,6679.77,6566.03,6860.13,6831.33,6554.03,6632.85,6710.08,6565.52,6591.98,6772.8,6867.96,6673.05,6755.34,6437.86,6275.24,6402.4
2025-10-02T06:54:00,6832.32,6805.99,6822.38,6512.42,6651.92,6475.45,6511.04,6639.28,6828.84,6522.69,6780.5,6289.16,6571.19,6477.66,6513.07,6850.18,6902.9,6511.35,6706.08,6647.13,6373.54,6438.8,6409.74,6530.8,6718.88,6510.12,6828.96,6826.88,6589.74,6206.7,6459.7,6452.39,6678.69,6564.47,6859.55,6829.07,6554.11,6632.71,6709.85,6566.54,6591.25,6771.13,6866.59,6672.69,6756.05,6437.63,6275.54,6401.56
2025-10-02T06:57:00,6833.99,6804.42,6820.66,6511.08,6648.3,6474.47,6508.05,6636.21,6828.24,6521.8,6779,6286.06,6567.18,6475.47,6510.62,6848.75,6898.42,6510.05,6706.86,6647.29,6375.27,6438.03,6411.47,6530.03,6718.09,6504.38,6828.1,6826.84,6590.61,6214.43,6460.36,6450.27,6678.28,6564.36,6858.77,6828.72,6554.26,6632.22,6709.88,6565.86,6591.21,6771.43,6864.54,6673.21,6754.75,6436.56,6276.35,6399.79
2025-10-02T07:00:00,6831.62,6803.88,6821.94,6508.95,6651.28,6475.61,6509.06,6635.85,6828.12,6520.5,6778.76,6287.62,6566.49,6473.54,6511.1,6848.67,6899.13,6509.15,6706.17,6647.03,6373.12,6436.88,6409.72,6530.55,6715.86,6506.41,6828.08,6826.66,6589.46,6210.41,6457.68,6450.05,6678.83,6564.97,6858.22,6827.63,6552.88,6631.94,6708.1,6565.66,6589.72,6768.73,6864.81,6670.84,6754.19,6437.41,6273.26,6398.95
2025-10-02T07:03:00,6832.36,6803.67,6820.21,6510,6649.02,6474.06,6507.94,6635.4,6828.93,6519.78,6778.01,6287.83,6566.91,6474.4,6511.16,6847.16,6898.47,6508.13,6704.78,6646.72,6373.19,6436.5,6409.87,6530.67,6716.58,6505.1,6826.4,6825.8,6588.87,6207.17,6457.45,6450.38,6678.21,6563.78,6856,6827.07,6552.38,6631.08,6708.16,6567.13,6589.07,6768.36,6863.13,6671.26,6752.7,6437.08,6272.71,6399.46
2025-10-02T07:06:00,6829.92,6803.05,6819.4,6511.42,6648.82,6474.04,6509.15,6633.85,6827.07,6519.92,6777.15,6287.01,6568.95,6474.41,6510.58,6846.8,6896.63,6506.93,6705.23,6644.88,6372.28,6436.24,6408.87,6529.41,6715.39,6504.37,6825.46,6824.91,6589.64,6206.6,6458.11,6449.73,6677.27,6562.96,6856.1,6826.32,6552.83,6630.85,6708.5,6566.17,6587.38,6768.41,6862.08,6670.41,6753.74,6436.72,6272.55,6399.17
2025-10-02T07:09:00,6832.41,6802.43,6816.87,6507.83,6645.17,6474.57,6505.88,6630.46,6828.19,6518.23,6776.02,6285.36,6565.36,6474.63,6509.11,6844.53,6897.93,6506.52,6705.29,6644.16,6371.57,6435.7,6409.74,6529.49,6712.58,6501.93,6824.25,6824.36,6588.22,6209.04,6458.68,6448.69,6676.61,6562.5,6854.84,6826.02,6552.76,6631.36,6707.33,6568.14,6587.54,6767.7,6861.1,6669.63,6753.49,6434.05,6272.5,6399.35
2025-10-02T07:12:00,6829.17,6801.06,6819.49,6508.85,6649.49,6472.45,6507.3,6632.41,6824.87,6518.83,6775.61,6284.28,6568.23,6473.89,6510.99,6845.7,6895.77,6506.31,6702.58,6645.29,6371.69,6435.5,6407.04,6528.42,6715.24,6500.16,6825.55,6822.06,6588.48,6209.33,6456.75,6449.4,6675.91,6560.63,6854.63,6825.82,6551.06,6629.63,6707.61,6564.02,6586.35,6766.31,6861.91,6668.3,6751.59,6434.34,6271.37,6400.2
2025-10-02T07:15:00,6828.17,6799.33,6816.93,6507.87,6644.66,6472.42,6505.58,6631.58,6826.25,6517.8,6773.99,6284.65,6566.47,6473.87,6508.86,6843.38,6896.03,6505.02,6703.82,6644.16,6371.56,6435.28,6406.63,6528.48,6710.77,6500.04,6822.63,6823.15,6588.29,6210.41,6457.44,6447.49,6675.67,6560.92,6854.07,6824.28,6552.03,6630.08,6706.42,6565.23,6585.94,6765.41,6858.75,6668.9,6751.6,6434.8,6272.29,6399.12
2025-10-02T07:18:00,6829.3,6798.39,6816.16,6509.6,6648.19,6473.94,6507,6630.64,6825.81,6517.44,6774.77,6284.42,6563.08,6474.14,6509.27,6842.82,6895.02,6505.17,6702.2,6643.98,6371.94,6435.2,6408.41,6529.37,6712.48,6501.91,6823.41,6821.98,6588.25,6206.73,6456.92,6448.31,6674.69,6559.83,6852.71,6823.09,6550.06,6630.75,6706.2,6567.56,6584.98,6764.04,6859.42,6665.58,6749.06,6433.56,6270.52,6397.23
2025-10-02T07:21:00,6828.16,6797.54,6817.23,6510.48,6647.33,6471.81,6506.87,6628.93,6821.73,6514.45,6774.06,6283.43,6566.75,6472.87,6509.23,6842.29,6892.89,6504.56,6700.91,6642.76,6371.08,6434.82,6407.62,6528.7,6709.61,6499.66,6823.11,6821.69,6585.94,6207.45,6456.63,6447.69,6674.79,6560.22,6853.81,6823.07,6549.79,6629.56,6705.69,6561.78,6584.38,6763.49,6858.54,6666.85,6751.42,6433.71,6271.7,6398.6
2025-10-02T07:24:00,6827.51,6798.24,6816.99,6508.42,6644.45,6471.1,6507.4,6628.23,6822.47,6515.48,6772.92,6283.81,6568.31,6471.66,6508.79,6840.95,6892.95,6502.27,6699.71,6644.43,6371.59,6434.48,6408.36,6526.47,6708.4,6498.89,6821.07,6820.84,6585.3,6206.93,6456.8,6447.21,6673.84,6558.39,6850.98,6821.73,6550.21,6628.75,6705.47,6560.74,6582.48,6762.61,6857.52,6665.77,6750.81,6432.96,6271.13,6398.36
2025-10-02T07:27:00,6827.59,6796.72,6814.74,6508.88,6647.52,6471.54,6506.76,6627.43,6822.75,6515.48,6772.94,6283.55,6562.41,6470.66,6506.76,6840.39,6891.85,6503.37,6699.47,6643.47,6371.64,6434.34,6406.23,6526.48,6706.3,6498.04,6820.97,6819.51,6584.56,6203.04,6455.27,6446.57,6673.02,6558.32,6850.76,6819.73,6549.8,6628.83,6704.29,6563.58,6580.41,6761.82,6855.01,6663.56,6749.48,6432.47,6270.86,6396.48
2025-10-02T07:30:00,6825.37,6796.1,6814.73,6506.05,6646.99,6471.88,6505.59,6626.74,6819.47,6511.78,6771.88,6283.19,6565.12,6469.98,6508.69,6839.35,6890.44,6502.55,6699.04,6644.01,6370.57,6432.83,6407.24,6525.96,6705.42,6494.9,6819.43,6818.68,6584.76,6206.53,6454.77,6446.28,6672.7,6556.89,6849.85,6819.11,6549.14,6627.8,6704.13,6561.46,6580.92,6760.55,6855.17,6663.72,6749.59,6433.32,6269,6396.88
2025-10-02T07:33:00,6826.23,6795.04,6814.37,6504.43,6646.67,6471,6505.41,6625.9,6819.99,6512.19,6770.63,6281.93,6564.94,6469.53,6507.66,6837.18,6891.19,6501.33,6698.4,6642.59,6368.7,6433.34,6404.93,6525.85,6703.2,6495.43,6819.31,6817.11,6584.4,6202.72,6455.46,6445.77,6671.81,6557,6849.28,6818.93,6549.92,6626.86,6703.2,6559.57,6579.84,6759.97,6854.25,6662.24,6748.66,6431.5,6268.6,6396.41
2025-10-02T07:36:00,6825.42,6793.87,6812.61,6507.44,6646.55,6470.27,6505.42,6623.5,6819.72,6513.34,6770.06,6282.99,6563.53,6471.37,6507.95,6837.92,6888.79,6500.63,6696.53,6642.26,6370.64,6432.46,6406.69,6526.11,6707.52,6493.53,6819.57,6817.16,6585.12,6205.78,6454.32,6445.95,6671.28,6555.39,6848.1,6817.51,6547.99,6627.3,6703.24,6559.91,6578.5,6760.09,6853.05,6661.04,6748.45,6431.26,6267.65,6395.86
2025-10-02T07:39:00,6824.12,6794.07,6813,6505.41,6641.78,6469.57,6504.03,6623.93,6818.72,6512.47,6769.04,6281.5,6566.17,6473.44,6505.97,6836.73,6889.01,6500.88,6696.4,6642.39,6367.88,6432.07,6404.46,6524.98,6704.36,6495.1,6818.47,6815.37,6585.15,6204.86,6454.35,6445.6,6670.91,6555.45,6847.44,6817.66,6548.71,6626.86,6702.92,6558.7,6578.82,6759.35,6853.27,6661.33,6747.93,6430.92,6268.87,6396.09
2025-10-02T07:42:00,6823.72,6792.48,6812.48,6505.91,6649.02,6469.7,6503.18,6622.64,6817.27,6510.11,6768.56,6279.99,6560.34,6469.64,6507.03,6836.28,6888.01,6499.13,6695.25,6640.33,6368.88,6432.27,6404.1,6525.49,6701.9,6491.75,6817.71,6814.82,6582.88,6205.74,6453.61,6445.31,6669.7,6554.39,6846.09,6815.74,6548.02,6626.25,6702.43,6560.25,6576.78,6757.38,6850.8,6659.35,6748.16,6431.85,6267.73,6395.42
2025-10-02T07:45:00,6822.21,6793.17,6811.24,6506.84,6646.34,6469.3,6504.26,6621.08,6817.85,6508.7,6766.78,6280.63,6561.5,6470.35,6507.22,6834.99,6886.38,6498.09,6695.18,6641.09,6367.62,6431.89,6402.36,6525.24,6700.12,6493.07,6816.98,6813.69,6582.08,6206.3,6453.3,6444.45,6670.43,6554.47,6845.77,6815.57,6548.35,6625.97,6703.59,6560.34,6576.36,6755.65,6850.54,6658.75,6748.43,6431,6267.71,6395.55
2025-10-02T07:48:00,6819.91,6792.23,6810.94,6504.33,6640.84,6468.42,6502.36,6621.58,6816.32,6506.89,6765.99,6280.14,6565.89,6466.69,6505.26,6832.88,6885.27,6497.37,6694.04,6640.48,6365.89,6430.41,6403.17,6524.3,6701.4,6493.89,6815.32,6813.49,6581.92,6202.49,6452.95,6444.05,6668.14,6553.19,6845.62,6814.72,6547.07,6625.98,6702.62,6556.62,6575.49,6755.35,6849.78,6659.24,6745.76,6430.73,6266.33,6394.47
2025-10-02T07:51:00,6821.66,6790.33,6810.52,6503.26,6641.91,6468.49,6503.36,6620.26,6815.7,6506.82,6764.94,6279.97,6566.6,6468.86,6504.51,6832.87,6884.67,6495.67,6693.94,6640.01,6366.52,6429.89,6402.55,6523.77,6698.32,6492.87,6814.33,6813.04,6580.61,6202.01,6452.54,6443.43,6667.93,6552.67,6844.02,6814.39,6546.9,6625.74,6701.87,6556.71,6574.2,6754.76,6848.17,6657.19,6746.3,6429.43,6266.02,6394.89
2025-10-02T07:54:00,6819.17,6789.9,6808.19,6502.16,6641.13,6468.67,6502.72,6619.54,6816.83,6506.93,6765.26,6280.24,6562.88,6467.3,6504.24,6830.84,6883.48,6496.1,6693.22,6639.94,6365.38,6430.04,6401.77,6523.27,6695.93,6490.94,6814.35,6811.82,6580.4,6202.56,6452.38,6443.77,6668.91,6551.75,6843.94,6812.6,6546.55,6624.77,6701.03,6559.03,6573.12,6751.8,6847.91,6656.07,6744.92,6428.95,6266.73,6393.42
2025-10-02T07:57:00,6819.19,6789.42,6808.68,6504.62,6644.4,6468.38,6503.19,6617.65,6814.81,6504.9,6763.79,6277.67,6561.68,6467.88,6505.11,6830.46,6882.39,6495.5,6692.8,6638.22,6367.12,6429.89,6402.92,6522.66,6696.48,6492.2,6813.27,6811.33,6579.15,6201.39,6451.56,6443.96,6666.27,6550.46,6842.65,6811.67,6545.75,6624.57,6700.29,6558.07,6571.53,6752.75,6845.31,6655.78,6746,6429.18,6265.67,6394.73
2025-10-02T08:00:00,6817.34,6789.68,6808.14,6503.29,6642.85,6467.69,6501.9,6617.76,6813.05,6503.95,6764.1,6278.67,6560.08,6467.2,6504.62,6829.78,6882.89,6495.55,6691.82,6638.58,6366.36,6429.5,6401.52,6523.49,6696.33,6489.7,6812.68,6809.74,6579.3,6203.57,6450.86,6442.06,6666.87,6549.78,6842.54,6810.35,6544.97,6624.32,6700.38,6556.14,6571.32,6751.13,6845.19,6654.78,6743.89,6429.19,6263.88,6393.14
2025-10-02T08:03:00,6818.8,6788.26,6808.55,6502.38,6641.27,6467.45,6502.94,6616.06,6811.23,6500.9,6762.45,6278.21,6564.96,6467.28,6503.39,6829.6,6880.84,6494.04,6691.4,6637.92,6364.21,6427.81,6402.09,6523.23,6695.06,6486.24,6811.75,6810.02,6578.58,6203.71,6451.27,6442.42,6665.82,6549.65,6841.22,6810.32,6545.74,6624.01,6699.23,6555.67,6571.45,6751.33,6844.69,6654.98,6742.29,6428.84,6265.42,6393.47
2025-10-02T08:06:00,6817.68,6786.39,6805.94,6504.18,6642,6467.69,6501.34,6614.39,6813.81,6501.03,6761.76,6277.53,6559.92,6466.49,6504.2,6829.38,6879.74,6492.23,6689.79,6638.42,6366.07,6428.89,6401.09,6521.81,6693.63,6487.5,6811.05,6810.81,6577.96,6200.64,6450.1,6441.96,6665.8,6548.4,6841.17,6809.35,6544.27,6623.51,6699.44,6556.77,6569.22,6748.65,6844.77,6652.53,6742.8,6429.57,6266.78,6393.42
2025-10-02T08:09:00,6816.5,6785.04,6806.83,6501.86,6638.13,6466.5,6501.38,6613.56,6810.62,6500.04,6760.21,6277.57,6560.19,6466.29,6502.9,6827.34,6879.24,6492.06,6689.17,6637.99,6364,6427.66,6398.92,6522.47,6690.92,6485.1,6811.11,6811.21,6576.29,6201.6,6449.24,6440.64,6664.69,6547.68,6839.48,6809.21,6545.51,6623.11,6698.16,6553.06,6568.39,6749.43,6842.56,6653.61,6744.72,6428.4,6264.49,6393.81
2025-10-02T08:12:00,6816.86,6784.27,6805.45,6503.81,6646.23,6467.05,6500.43,6612.42,6811.48,6498.59,6759.42,6276.46,6554.75,6460.97,6504.75,6825.95,6878.62,6491.93,6687.61,6636.77,6364.84,6426.96,6400.48,6522.24,6694.05,6490.34,6808.91,6809.02,6577.24,6199.15,6449.46,6439.54,6664.61,6546.78,6838.76,6808.74,6544.74,6622.25,6697.89,6557.02,6567.59,6746.9,6840.92,6648.98,6743.5,6429.26,6263.56,6392.88
2025-10-02T08:15:00,6816.14,6783.99,6805.63,6501.34,6641.26,6466.44,6502.49,6613.14,6809.9,6498.16,6760.33,6276.31,6558.82,6465.04,6502.33,6826.45,6877.73,6490.55,6687.81,6637.25,6362.62,6426.31,6399.6,6520.67,6689.66,6482.77,6808.84,6810.3,6575.72,6202.38,6449.87,6440.1,6663.53,6546.62,6837.95,6807.67,6543.86,6621.84,6696.67,6554.33,6566.48,6747.35,6840.98,6649.3,6742.63,6426.6,6263.24,6392.18
2025-10-02T08:18:00,6816.52,6784.32,6804.82,6503.63,6642.18,6466.03,6500.15,6610.31,6808.07,6497.65,6758.62,6275.22,6558.01,6464.54,6503.37,6825.22,6876.88,6490.24,6686.7,6636.29,6364.3,6426.65,6399.61,6521.05,6688.61,6485.47,6808.05,6808.75,6575.41,6196.7,6449.12,6440.15,6663.55,6545.54,6837.07,6806.75,6543.99,6622.03,6697.29,6553.24,6565.28,6745.54,6839.25,6649.84,6741.13,6427.62,6262.87,6393.06
2025-10-02T08:21:00,6813.9,6782.96,6804.24,6499.05,6639.75,6465.96,6498.82,6612.01,6808.03,6496.56,6758.14,6275.94,6560.58,6464.89,6501.72,6824.56,6878.13,6489.28,6685.83,6636.66,6361.11,6426.33,6399.48,6520.35,6688.07,6480.32,6807.28,6807.96,6574.65,6204.58,6448.73,6439.04,6661.61,6545.02,6837.01,6804.47,6541.84,6621.5,6696.28,6554.04,6565.22,6745.79,6839.35,6647.82,6742.74,6425.82,6263.79,6391.4
2025-10-02T08:24:00,6812.48,6781.88,6803.81,6500.05,6639.89,6464.93,6498.56,6609.48,6807.11,6495.55,6756.13,6275.26,6557.36,6464.9,6503.78,6823.13,6875.13,6487.98,6685.37,6635.33,6362.33,6425.43,6398,6520.74,6688.08,6482.12,6806.99,6807.48,6575.01,6199.84,6447.35,6438.72,6661.96,6544.99,6835.68,6803.96,6542.79,6621.15,6695.91,6552.81,6563.99,6744.35,6838.55,6647.31,6740.63,6426.35,6262.38,6390.89
